modl,funcname,occurs,stable,size,file,line
OrdinaryDiffEq,loopfooter!,26,0.46153846153846156,45,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/integrators/integrator_utils.jl,162
DelayDiffEq,#_#17,6,0.16666666666666666,66,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/integrators/type.jl,121
Base,convert,16,0.8125,38,refpointer.jl,49
SciMLBase,has_colorvec,4,1.0,77,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,1303
OrdinaryDiffEq,_nonzero_vals,1,1.0,163,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/generic_rosenbrock.jl,77
OrdinaryDiffEq,fsal_typeof,8,0.625,178,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/alg_utils.jl,79
StochasticDiffEq,unwrap_alg,1,1.0,575,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/alg_utils.jl,270
ModelingToolkit,occursin_info,1,0.0,49,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/differentials.jl,64
BoundaryValueDiffEq,__solve,1,1.0,68,/home/artem/.julia/packages/BoundaryValueDiffEq/fnUX7/src/solve.jl,4
ForwardDiff,#s35#69,1,0.0,119,none,0
DelayDiffEq,#get_abstol#40,3,0.3333333333333333,503,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/utils.jl,85
RecursiveArrayTools,ArrayPartition,0,NaN,59,/home/artem/.julia/packages/RecursiveArrayTools/69f7F/src/array_partition.jl,7
StochasticDiffEq,isadaptive,8,0.75,34,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/alg_utils.jl,8
SciMLBase,#SteadyStateProblem#159,5,0.2,140,/home/artem/.julia/packages/SciMLBase/sRVBG/src/problems/steady_state_problems.jl,43
SciMLBase,convert,1,0.0,989,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,1662
OrdinaryDiffEq,#AutoAlgSwitch#416,8,0.75,179,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/composite_algs.jl,55
OrdinaryDiffEq,_throwWJerror,2,1.0,85,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/derivative_utils.jl,363
ModelingToolkit,get_observed,3,0.6666666666666666,47,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/systems/abstractsystem.jl,141
SciMLBase,parameterless_type,13,0.9230769230769231,45,/home/artem/.julia/packages/SciMLBase/sRVBG/src/utils.jl,75
DiffEqBase,solve_up,10,0.8,98,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/solve.jl,73
StochasticDiffEq,save_noise!,12,0.6666666666666666,160,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/integrators/integrator_utils.jl,16
ForwardDiff,tupexpr,6,0.0,199,/home/artem/.julia/packages/ForwardDiff/m7cm5/src/partials.jl,153
SciMLBase,solution_new_retcode,8,1.0,402,/home/artem/.julia/packages/SciMLBase/sRVBG/src/solutions/rode_solutions.jl,98
SciMLBase,has_colorvec,1,0.0,55,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,1313
OrdinaryDiffEq,BrownFullBasicInit,0,NaN,41,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/initialize_dae.jl,12
StochasticDiffEq,perform_step!,2,0.5,5620,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/perform_step/implicit_split_step.jl,83
RecursiveArrayTools,recursive_mean,3,1.0,54,/home/artem/.julia/packages/RecursiveArrayTools/69f7F/src/utils.jl,97
DiffEqBase,UNITLESS_ABS2,1,1.0,45,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/common_defaults.jl,1
Unitful,dimension,3,1.0,40,/home/artem/.julia/packages/Unitful/1t88N/src/utils.jl,173
DiffEqBase,find_first_continuous_callback,18,0.0,105,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/callbacks.jl,480
Unitful,unit,92,0.9782608695652174,47,/home/artem/.julia/packages/Unitful/1t88N/src/utils.jl,109
SciMLBase,solution_new_retcode,8,1.0,389,/home/artem/.julia/packages/SciMLBase/sRVBG/src/solutions/ode_solutions.jl,95
OrdinaryDiffEq,get_current_alg_order,8,0.625,76,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/alg_utils.jl,165
StochasticDiffEq,RandomEMCache,0,NaN,76,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/caches/basic_method_caches.jl,62
OrdinaryDiffEq,Rodas4Tableau,4,0.5,1376,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/tableaus/rosenbrock_tableaus.jl,184
DelayDiffEq,HistoryFunction,0,NaN,50,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/history_function.jl,18
StochasticDiffEq,update_W!,1,1.0,122,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/perform_step/sdirk.jl,275
Pkg.Types,intersect,1,1.0,616,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/Pkg/src/versions.jl,239
SciMLBase,DiscreteFunction,1,1.0,64,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,356
ModelingToolkit,ODEToExpr,0,NaN,90,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/systems/diffeqs/abstractodesystem.jl,39
SciMLBase,#_#35,5,0.2,635,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,634
Base,reverse!,3,1.0,633,array.jl,1640
OrdinaryDiffEq,perform_step!,2,0.5,969,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/perform_step/fixed_timestep_perform_step.jl,26
OrdinaryDiffEq,ode_interpolant,11,0.6363636363636364,75,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/dense/generic_dense.jl,415
OrdinaryDiffEq,ode_interpolant!,23,0.5652173913043478,79,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/dense/generic_dense.jl,432
OrdinaryDiffEq,_initialize_dae!,13,0.0,140,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/initialize_dae.jl,61
OrdinaryDiffEq,is_mass_matrix_alg,1,0.0,51,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/alg_utils.jl,653
Base,reverse,5,1.0,52,tuple.jl,388
RecursiveArrayTools,_npartitions,2,1.0,53,/home/artem/.julia/packages/RecursiveArrayTools/69f7F/src/array_partition.jl,298
DiffEqBase,split_callbacks,6,0.3333333333333333,72,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/callbacks.jl,332
StochasticDiffEq,eval,1,1.0,47,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/StochasticDiffEq.jl,1
BoundaryValueDiffEq,#__solve#17,3,0.0,781,/home/artem/.julia/packages/BoundaryValueDiffEq/fnUX7/src/solve.jl,4
SciMLBase,has_jac,6,1.0,77,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,1293
OrdinaryDiffEq,@vern9unpack,1,1.0,417,/home/artem/.julia/packages/SciMLBase/sRVBG/src/utils.jl,65
Unitful,_basefactors,1,1.0,190,/home/artem/.julia/packages/Unitful/1t88N/src/Unitful.jl,37
ForwardDiff,chunk_mode_gradient_expr,1,1.0,880,/home/artem/.julia/packages/ForwardDiff/m7cm5/src/gradient.jl,132
ModelingToolkit,equations,1,1.0,136,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/systems/optimization/optimizationsystem.jl,101
OrdinaryDiffEq,DPRKN6,0,NaN,46,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/algorithms.jl,1223
OrdinaryDiffEq,ode_interpolant,54,0.2777777777777778,306,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/dense/generic_dense.jl,51
DiffEqBase,promote_tspan,2,0.0,42,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/init.jl,36
ModelingToolkit,jacobian_sparsity,1,0.0,894,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/direct.jl,73
ForwardDiff,Chunk,0,NaN,153,/home/artem/.julia/packages/ForwardDiff/m7cm5/src/prelude.jl,15
ModelingToolkit,namespace_expr,1,1.0,71,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/systems/optimization/optimizationsystem.jl,102
OrdinaryDiffEq,@Rosenbrock4,1,0.0,2113,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/generic_rosenbrock.jl,703
OrdinaryDiffEq,Tsit5ConstantCache,0,NaN,2048,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/tableaus/low_order_rk_tableaus.jl,603
OrdinaryDiffEq,has_discontinuity,26,0.46153846153846156,70,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/integrators/integrator_utils.jl,398
ModelingToolkit,tovar,1,0.0,38,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/utils.jl,200
OrdinaryDiffEq,perform_step!,2,0.5,52,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/perform_step/fixed_timestep_perform_step.jl,26
OrdinaryDiffEq,alg_autodiff,1,1.0,44,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/alg_utils.jl,123
DelayDiffEq,first_tstop,3,0.3333333333333333,78,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/integrators/utils.jl,241
ModelingToolkit,tosymbolic,1,1.0,52,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/ModelingToolkit.jl,156
ModelingToolkit,_iszero,1,1.0,52,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/solve.jl,112
DiffEqBase,has_kwargs,15,0.8,56,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/solve.jl,11
OrdinaryDiffEq,addsteps!,1,1.0,76,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/dense/stiff_addsteps.jl,1
OrdinaryDiffEq,qsteady_max_default,7,1.0,36,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/alg_utils.jl,510
SciMLBase,add_kwonly,1,0.0,907,/home/artem/.julia/packages/SciMLBase/sRVBG/src/utils.jl,156
SciMLBase,addsteps!,4,0.25,38,/home/artem/.julia/packages/SciMLBase/sRVBG/src/integrator_interface.jl,227
ModelingToolkit,diff2term,2,0.0,357,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/utils.jl,319
OrdinaryDiffEq,qmin_default,10,1.0,64,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/alg_utils.jl,107
StochasticDiffEq,accept_step!,12,0.6666666666666666,239,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/integrators/integrator_utils.jl,11
OrdinaryDiffEq,get_current_isfsal,12,0.75,46,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/alg_utils.jl,47
StochasticDiffEq,perform_step!,1,1.0,64,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/perform_step/implicit_split_step.jl,83
OrdinaryDiffEq,build_jac_config,7,0.8571428571428571,83,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/derivative_wrappers.jl,116
OrdinaryDiffEq,get_tmp_cache,5,0.0,41,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/integrators/integrator_interface.jl,78
DelayDiffEq,initialize_callbacks!,3,0.0,747,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/solve.jl,361
DiffEqNoiseProcess,INPLACE_WHITE_NOISE_BRIDGE,4,1.0,293,/home/artem/.julia/packages/DiffEqNoiseProcess/tyLf7/src/wiener.jl,57
BoundaryValueDiffEq,#Shooting#3,2,0.0,50,/home/artem/.julia/packages/BoundaryValueDiffEq/fnUX7/src/algorithms.jl,12
Distributions,@_delegate_statsfuns,1,0.0,2189,/home/artem/.julia/packages/Distributions/hAr7L/src/univariates.jl,527
SciMLBase,isinplace,20,0.6,39,/home/artem/.julia/packages/SciMLBase/sRVBG/src/utils.jl,45
OrdinaryDiffEq,current_interpolant!,1,0.0,220,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/dense/generic_dense.jl,115
ForwardDiff,extract_derivative,2,1.0,48,/home/artem/.julia/packages/ForwardDiff/m7cm5/src/derivative.jl,82
DiffEqBase,eval_u0,1,0.0,36,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/solve.jl,218
DiffEqBase,find_first_continuous_callback,9,0.0,77,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/callbacks.jl,458
OrdinaryDiffEq,setfirststage!,1,0.0,36,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/nlsolve/utils.jl,19
OrdinaryDiffEq,@vern6pre0,1,1.0,600,/home/artem/.julia/packages/SciMLBase/sRVBG/src/utils.jl,65
StochasticDiffEq,#__init#100,23,0.0,16085,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/solve.jl,15
SciMLBase,#_#111,3,0.0,123,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,1270
StochasticDiffEq,LambaEM,0,NaN,54,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/algorithms.jl,35
DiffEqBase,CallbackSet,0,NaN,44,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/callbacks.jl,321
OrdinaryDiffEq,initialize!,1,1.0,38,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/nlsolve/nlsolve.jl,72
Base,convert,1,0.0,46,char.jl,179
Unitful,SquareBrackets,0,NaN,46,/home/artem/.julia/packages/Unitful/1t88N/src/display.jl,61
OrdinaryDiffEq,#Rodas5#127,2,0.5,87,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/algorithms.jl,2212
RecursiveArrayTools,recursivecopy,4,0.75,43,/home/artem/.julia/packages/RecursiveArrayTools/69f7F/src/utils.jl,5
Base,convert,4,0.5,38,strings/substring.jl,52
Unitful,absoluteunit,1,0.0,61,/home/artem/.julia/packages/Unitful/1t88N/src/utils.jl,151
ModelingToolkit,#makesym#49,2,1.0,115,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/utils.jl,259
StochasticDiffEq,reject_step!,15,0.5333333333333333,213,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/integrators/integrator_utils.jl,6
SciMLBase,solve_batch,1,0.0,82,/home/artem/.julia/packages/SciMLBase/sRVBG/src/ensemble/basic_ensemble_solve.jl,167
OrdinaryDiffEq,@vern9pre3,1,1.0,1750,/home/artem/.julia/packages/SciMLBase/sRVBG/src/utils.jl,65
SciMLBase,EnsembleSerial,0,NaN,46,/home/artem/.julia/packages/SciMLBase/sRVBG/src/ensemble/basic_ensemble_solve.jl,24
OrdinaryDiffEq,#_#396,8,0.375,93,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/composite_solution.jl,16
OrdinaryDiffEq,build_uf,2,0.5,57,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/derivative_utils.jl,591
Base,reverse,5,0.6,61,array.jl,1607
DiffEqNoiseProcess,iscontinuous,2,1.0,48,/home/artem/.julia/packages/DiffEqNoiseProcess/tyLf7/src/noise_interfaces/noise_process_interface.jl,586
StochasticDiffEq,alg_order,1,1.0,44,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/alg_utils.jl,39
DiffEqBase,get_concrete_problem,1,0.0,70,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/solve.jl,108
DiffEqBase,#init_call#54,10,0.0,907,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/solve.jl,13
LightGraphs,include,1,1.0,47,/home/artem/.julia/packages/LightGraphs/IgJif/src/LightGraphs.jl,1
ForwardDiff,checktag,30,0.1,56,/home/artem/.julia/packages/ForwardDiff/m7cm5/src/config.jl,191
Base,intersect,3,1.0,53,array.jl,2566
ModelingToolkit,#simplify#27,1,0.0,258,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/equations.jl,20
SciMLBase,#s255#460,1,0.0,163,none,0
Unitful,@dimension,1,0.0,899,/home/artem/.julia/packages/Unitful/1t88N/src/user.jl,56
ForwardDiff,@define_ternary_dual_op,1,0.0,5448,/home/artem/.julia/packages/ForwardDiff/m7cm5/src/dual.jl,147
OrdinaryDiffEq,isadaptive,5,0.8,74,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/alg_utils.jl,100
LightGraphs,NotImplementedError,0,NaN,67,/home/artem/.julia/packages/LightGraphs/IgJif/src/interface.jl,11
SciMLBase,#remake#463,12,0.75,307,/home/artem/.julia/packages/SciMLBase/sRVBG/src/remake.jl,25
OrdinaryDiffEq,Vern7Tableau,0,NaN,2738,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/tableaus/verner_tableaus.jl,1013
StochasticDiffEq,last_step_failed,12,0.6666666666666666,87,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/integrators/integrator_utils.jl,86
Base,convert,4,0.75,46,char.jl,180
StochasticDiffEq,current_extrapolant!,1,1.0,140,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/dense.jl,85
OrdinaryDiffEq,gen_cache_struct,2,1.0,1151,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/generic_rosenbrock.jl,165
Core,Number,0,NaN,37,boot.jl,716
OrdinaryDiffEq,#AutoVern7#420,4,0.75,162,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/composite_algs.jl,63
Unitful,@prefixed_unit_symbols,1,0.0,992,/home/artem/.julia/packages/Unitful/1t88N/src/user.jl,234
StochasticDiffEq,LambaEulerHeun,0,NaN,46,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/algorithms.jl,37
OrdinaryDiffEq,FunctionMapCache,0,NaN,72,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/caches/basic_caches.jl,28
SciMLBase,#DAEFunction#76,1,0.0,42,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,979
DelayDiffEq,isconstrained,3,0.3333333333333333,37,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/alg_utils.jl,1
Base,Tuple,0,NaN,48,tuple.jl,230
SciMLBase,update_coefficients!,6,1.0,38,/home/artem/.julia/packages/SciMLBase/sRVBG/src/operators/operators.jl,15
OrdinaryDiffEq,#s478#200,1,0.0,158,none,0
DiffEqBase,calculate_residuals!,3,1.0,132,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/calculate_residuals.jl,89
DiffEqBase,find_first_continuous_callback,25,0.0,91,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/callbacks.jl,463
SciMLBase,#DDEFunction#86,1,0.0,42,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,1054
ModelingToolkit,ODEFunction,0,NaN,86,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/systems/diffeqs/abstractodesystem.jl,112
DelayDiffEq,savevalues!,3,0.3333333333333333,49,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/integrators/interface.jl,38
StochasticDiffEq,#_#93,6,0.6666666666666666,61,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/integrators/integrator_interface.jl,26
OrdinaryDiffEq,initialize!,2,0.0,529,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/perform_step/rkn_perform_step.jl,15
Base,reverse,5,0.6,78,array.jl,1592
ModelingToolkit,#generate_jacobian#205,1,0.0,362,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/systems/diffeqs/abstractodesystem.jl,61
OrdinaryDiffEq,Vern9InterpolationCoefficients,0,NaN,666,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/tableaus/verner_tableaus.jl,2453
Unitful,name,33,0.9696969696969697,40,/home/artem/.julia/packages/Unitful/1t88N/src/types.jl,51
DifferentialEquations,mass_matrix_exists,4,1.0,67,/home/artem/.julia/packages/DifferentialEquations/HSWeG/src/default_arg_parsing.jl,25
SciMLBase,#ODEFunction#16,2,0.0,42,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,499
OrdinaryDiffEq,hermite_interpolant!,2,1.0,363,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/dense/generic_dense.jl,467
ModelingToolkit,var_from_nested_derivative,1,0.0,46,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/systems/diffeqs/odesystem.jl,104
Distributions,eval,1,1.0,47,/home/artem/.julia/packages/Distributions/hAr7L/src/Distributions.jl,1
SciMLBase,#remake#464,4,1.0,599,/home/artem/.julia/packages/SciMLBase/sRVBG/src/remake.jl,36
Unitful,ustrip,3,0.6666666666666666,57,/home/artem/.julia/packages/Unitful/1t88N/src/utils.jl,49
SciMLBase,#NonlinearProblem#175,2,0.0,140,/home/artem/.julia/packages/SciMLBase/sRVBG/src/problems/basic_problems.jl,57
OrdinaryDiffEq,_searchsortedfirst,5,0.4,500,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/dense/generic_dense.jl,7
ModelingToolkit,#expand_derivatives#23,3,0.3333333333333333,112,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/differentials.jl,157
OrdinaryDiffEq,@vern9pre4,1,1.0,1655,/home/artem/.julia/packages/SciMLBase/sRVBG/src/utils.jl,65
StochasticDiffEq,alg_compatible,1,1.0,37,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/alg_utils.jl,189
OrdinaryDiffEq,@rosenbrock2332pre0,1,1.0,169,/home/artem/.julia/packages/SciMLBase/sRVBG/src/utils.jl,65
DiffEqBase,CallbackCache,0,NaN,170,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/callbacks.jl,915
OrdinaryDiffEq,alg_cache,2,1.0,328,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/caches/rosenbrock_caches.jl,124
OrdinaryDiffEq,addsteps!,1,1.0,78,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/dense/stiff_addsteps.jl,144
OrdinaryDiffEq,postamble!,26,0.46153846153846156,45,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/integrators/integrator_utils.jl,118
DelayDiffEq,__init,1,0.0,63,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/solve.jl,9
Base,join,19,0.6842105263157895,54,strings/io.jl,301
RecursiveArrayTools,npartitions,1,1.0,54,/home/artem/.julia/packages/RecursiveArrayTools/69f7F/src/array_partition.jl,293
OrdinaryDiffEq,markfirststage!,1,1.0,44,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/nlsolve/utils.jl,20
ModelingToolkit.SystemStructures,VariableType,0,NaN,140,Enums.jl,189
OrdinaryDiffEq,qsteady_max_default,2,1.0,44,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/alg_utils.jl,511
StochasticDiffEq,get_tmp_cache,1,0.0,59,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/integrators/integrator_interface.jl,53
SciMLBase,islinear,2,1.0,36,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,1345
OrdinaryDiffEq,alg_cache,2,0.5,76,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/caches/rkn_caches.jl,261
ModelingToolkit,#sparsejacobian#65,1,0.0,588,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/direct.jl,49
OrdinaryDiffEq,addsteps!,1,1.0,78,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/dense/low_order_rk_addsteps.jl,122
DiffEqBase,throwfastbc,2,1.0,73,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/diffeqfastbc.jl,26
SciMLBase,NonlinearProblem,0,NaN,74,/home/artem/.julia/packages/SciMLBase/sRVBG/src/problems/basic_problems.jl,57
OrdinaryDiffEq,_masktab,1,1.0,338,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/generic_rosenbrock.jl,39
ModelingToolkit,var_from_nested_derivative,1,0.0,112,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/systems/diffeqs/odesystem.jl,104
DiffEqBase,get_concrete_p,23,0.9130434782608695,132,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/solve.jl,209
ForwardDiff,can_dual,2,0.5,34,/home/artem/.julia/packages/ForwardDiff/m7cm5/src/dual.jl,11
OrdinaryDiffEq,include,1,1.0,47,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/OrdinaryDiffEq.jl,1
ModelingToolkit,#_#217,1,0.0,1773,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/systems/diffeqs/abstractodesystem.jl,130
SciMLBase,DiffEqArrayOperator,0,NaN,57,/home/artem/.julia/packages/SciMLBase/sRVBG/src/operators/basic_operators.jl,92
SciMLBase,is_diagonal_noise,1,1.0,34,/home/artem/.julia/packages/SciMLBase/sRVBG/src/problems/problem_traits.jl,4
OrdinaryDiffEq,alg_order,1,1.0,36,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/alg_utils.jl,192
DelayDiffEq,convert,1,1.0,83,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/discontinuity_type.jl,40
DelayDiffEq,rate_prototype_of,1,1.0,83,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/utils.jl,155
NonlinearSolve,solve,1,0.0,93,/home/artem/.julia/packages/NonlinearSolve/WjsHK/src/scalar.jl,123
OrdinaryDiffEq,@dp5pre3,1,1.0,150,/home/artem/.julia/packages/SciMLBase/sRVBG/src/utils.jl,65
DelayDiffEq,discontinuity_interval,1,0.0,967,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/track.jl,75
DelayDiffEq,u_uprev,1,0.0,71,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/utils.jl,37
OrdinaryDiffEq,_loopfooter!,29,0.0,3276,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/integrators/integrator_utils.jl,164
ForwardDiff,_mul_partials,1,0.0,52,/home/artem/.julia/packages/ForwardDiff/m7cm5/src/partials.jl,141
DiffEqBase,recursive_length,1,1.0,44,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/common_defaults.jl,6
ModelingToolkit,_parse_vars,1,0.0,1277,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/variables.jl,76
RecursiveArrayTools,__init__,1,1.0,608,/home/artem/.julia/packages/RecursiveArrayTools/69f7F/src/init.jl,1
DiffEqBase,get_concrete_tspan,23,0.9130434782608695,356,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/solve.jl,175
DelayDiffEq,FPFunctionalConstantCache,0,NaN,44,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/fpsolve/type.jl,19
SciMLBase,isadaptive,8,0.0,91,/home/artem/.julia/packages/SciMLBase/sRVBG/src/integrator_interface.jl,591
Base,convert,3,1.0,45,c.jl,167
StochasticDiffEq,perform_step!,2,0.5,5877,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/perform_step/sri.jl,319
OrdinaryDiffEq,PI_stepsize_controller!,25,0.0,587,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/integrators/controllers.jl,38
Base,reverse,1,1.0,303,strings/substring.jl,144
DelayDiffEq,update_ode_integrator!,1,1.0,46,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/integrators/utils.jl,75
DiffEqBase,DEStats,0,NaN,74,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/destats.jl,18
OrdinaryDiffEq,perform_step!,1,0.0,4580,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/perform_step/rkn_perform_step.jl,373
OrdinaryDiffEq,initialize!,6,0.0,429,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/perform_step/composite_perform_step.jl,36
ForwardDiff,pickchunksize,2,0.5,158,/home/artem/.julia/packages/ForwardDiff/m7cm5/src/prelude.jl,28
